Year,Country,Gold,Silver,Bronze,Total,Rank,NumMedals,Country Code,Pop,locCity
1960,Afghanistan,0,0,0,0,0,301,AFG,8774440,Roma
1960,Albania,0,0,0,0,0,301,ALB,1618829,Roma
1960,Algeria,0,0,0,0,0,301,DZA,11277757,Roma
1960,American Samoa,0,0,0,0,0,301,ASM,20012,Roma
1960,Andorra,0,0,0,0,0,301,ADO,13414,Roma
1960,Angola,0,0,0,0,0,301,AGO,4965988,Roma
1960,Antigua and Barbuda,0,0,0,0,0,301,ATG,54681,Roma
1960,Argentina,0,1,1,2,28,301,ARG,20623998,Roma
1960,Armenia,0,0,0,0,0,301,ARM,1867396,Roma
1960,Aruba,0,0,0,0,0,301,ABW,54208,Roma
1960,Australia,8,8,6,22,5,301,AUS,10276477,Roma
1960,Austria,1,1,0,2,25,301,AUT,7047539,Roma
1960,Azerbaijan,0,0,0,0,0,301,AZE,3897889,Roma
1960,"Bahamas, The",0,0,0,0,0,301,BHS,109526,Roma
1960,Bahrain,0,0,0,0,0,301,BHR,162501,Roma
1960,Bangladesh,0,0,0,0,0,301,BGD,49537147,Roma
1960,Barbados,0,0,0,0,0,301,BRB,230858,Roma
1960,Belarus,0,0,0,0,0,301,BLR,8198000,Roma
1960,Belgium,0,2,2,4,19,301,BEL,9153489,Roma
1960,Belize,0,0,0,0,0,301,BLZ,92068,Roma
1960,Benin,0,0,0,0,0,301,BEN,2431620,Roma
1960,Bermuda,0,0,0,0,0,301,BMU,44400,Roma
1960,Bhutan,0,0,0,0,0,301,BTN,224155,Roma
1960,Bolivia,0,0,0,0,0,301,BOL,3353125,Roma
1960,Bosnia and Herzegovina,0,0,0,0,0,301,BIH,3305501,Roma
1960,Botswana,0,0,0,0,0,301,BWA,524173,Roma
1960,Brazil,0,0,2,2,29,301,BRA,72775883,Roma
1960,Brunei Darussalam,0,0,0,0,0,301,BRN,81817,Roma
1960,Bulgaria,1,3,3,7,13,301,BGR,7867374,Roma
1960,Burkina Faso,0,0,0,0,0,301,BFA,4829291,Roma
1960,Burundi,0,0,0,0,0,301,BDI,2786740,Roma
1960,Cambodia,0,0,0,0,0,301,KHM,5720019,Roma
1960,Cameroon,0,0,0,0,0,301,CMR,5361367,Roma
1960,Canada,0,1,0,1,40,301,CAN,17909009,Roma
1960,Cape Verde,0,0,0,0,0,301,CPV,212247,Roma
1960,Cayman Islands,0,0,0,0,0,301,CYM,7867,Roma
1960,Central African Republic,0,0,0,0,0,301,CAF,1503501,Roma
1960,Chad,0,0,0,0,0,301,TCD,3002596,Roma
1960,Channel Islands,0,0,0,0,0,301,CHI,109419,Roma
1960,Chile,0,0,0,0,0,301,CHL,7649026,Roma
1960,China,0,0,0,0,0,301,CHN,667070000,Roma
1960,Colombia,0,0,0,0,0,301,COL,16006395,Roma
1960,Comoros,0,0,0,0,0,301,COM,190475,Roma
1960,"Congo, Dem. Rep.",0,0,0,0,0,301,ZAR,15248246,Roma
1960,"Congo, Rep.",0,0,0,0,0,301,COG,1013581,Roma
1960,Costa Rica,0,0,0,0,0,301,CRI,1334044,Roma
1960,Cote d'Ivoire,0,0,0,0,0,301,CIV,3474724,Roma
1960,Croatia,0,0,0,0,0,301,HRV,4140000,Roma
1960,Cuba,0,0,0,0,0,301,CUB,7141130,Roma
1960,Curacao,0,0,0,0,0,301,CUW,0,Roma
1960,Cyprus,0,0,0,0,0,301,CYP,572929,Roma
1960,Czech Republic,0,0,0,0,0,301,CZE,9602006,Roma
1960,Denmark,2,3,1,6,14,301,DNK,4579603,Roma
1960,Djibouti,0,0,0,0,0,301,DJI,83636,Roma
1960,Dominica,0,0,0,0,0,301,DMA,60016,Roma
1960,Dominican Republic,0,0,0,0,0,301,DOM,3311788,Roma
1960,Ecuador,0,0,0,0,0,301,ECU,4514593,Roma
1960,"Egypt, Arab Rep.",0,0,0,0,0,301,EGY,27997745,Roma
1960,El Salvador,0,0,0,0,0,301,SLV,2772970,Roma
1960,Equatorial Guinea,0,0,0,0,0,301,GNQ,252115,Roma
1960,Eritrea,0,0,0,0,0,301,ERI,1404810,Roma
1960,Estonia,0,0,0,0,0,301,EST,1215650,Roma
1960,Ethiopia,1,0,0,1,33,301,ETH,22151218,Roma
1960,Faeroe Islands,0,0,0,0,0,301,FRO,34266,Roma
1960,Fiji,0,0,0,0,0,301,FJI,393383,Roma
1960,Finland,1,1,3,5,17,301,FIN,4429634,Roma
1960,France,0,2,3,5,18,301,FRA,46647521,Roma
1960,French Polynesia,0,0,0,0,0,301,PYF,78083,Roma
1960,Gabon,0,0,0,0,0,301,GAB,498823,Roma
1960,"Gambia, The",0,0,0,0,0,301,GMB,367929,Roma
1960,Georgia,0,0,0,0,0,301,GEO,3645600,Roma
1960,Germany,12,19,11,42,3,301,DEU,72814900,Roma
1960,Ghana,0,1,0,1,35,301,GHA,6652516,Roma
1960,Greece,1,0,0,1,32,301,GRC,8331725,Roma
1960,Greenland,0,0,0,0,0,301,GRL,32500,Roma
1960,Grenada,0,0,0,0,0,301,GRD,89861,Roma
1960,Guam,0,0,0,0,0,301,GUM,66741,Roma
1960,Guatemala,0,0,0,0,0,301,GTM,4140636,Roma
1960,Guinea,0,0,0,0,0,301,GIN,3576684,Roma
1960,Guinea-Bissau,0,0,0,0,0,301,GNB,635956,Roma
1960,Guyana,0,0,0,0,0,301,GUY,560296,Roma
1960,Haiti,0,0,0,0,0,301,HTI,3869288,Roma
1960,Honduras,0,0,0,0,0,301,HND,2002333,Roma
1960,"Hong Kong SAR, China",0,0,0,0,0,301,HKG,3075605,Roma
1960,Hungary,6,8,7,21,6,301,HUN,9983967,Roma
1960,Iceland,0,0,0,0,0,301,ISL,175574,Roma
1960,India,0,1,0,1,37,301,IND,449595489,Roma
1960,Indonesia,0,0,0,0,0,301,IDN,88692697,Roma
1960,"Iran, Islamic Rep.",0,1,3,4,20,301,IRN,21958460,Roma
1960,Iraq,0,0,1,1,41,301,IRQ,7289759,Roma
1960,Ireland,0,0,0,0,0,301,IRL,2828600,Roma
1960,Isle of Man,0,0,0,0,0,301,IMY,48441,Roma
1960,Israel,0,0,0,0,0,301,ISR,2114020,Roma
1960,Italy,13,10,13,36,4,301,ITA,50199700,Roma
1960,Jamaica,0,0,0,0,0,301,JAM,1629003,Roma
1960,Japan,4,7,7,18,9,301,JPN,92500572,Roma
1960,Jordan,0,0,0,0,0,301,JOR,844000,Roma
1960,Kazakhstan,0,0,0,0,0,301,KAZ,9995997,Roma
1960,Kenya,0,0,0,0,0,301,KEN,8105440,Roma
1960,Kiribati,0,0,0,0,0,301,KIR,32970,Roma
1960,"Korea, Dem. Rep.",0,0,0,0,0,301,PRK,11424179,Roma
1960,"Korea, Rep.",0,0,0,0,0,301,KOR,25074152,Roma
1960,Kosovo,0,0,0,0,0,301,KSV,947000,Roma
1960,Kuwait,0,0,0,0,0,301,KWT,261994,Roma
1960,Kyrgyz Republic,0,0,0,0,0,301,KGZ,2172300,Roma
1960,Lao PDR,0,0,0,0,0,301,LAO,2119731,Roma
1960,Latvia,0,0,0,0,0,301,LVA,2120979,Roma
1960,Lebanon,0,0,0,0,0,301,LBN,1804927,Roma
1960,Lesotho,0,0,0,0,0,301,LSO,851412,Roma
1960,Liberia,0,0,0,0,0,301,LBR,1120314,Roma
1960,Libya,0,0,0,0,0,301,LBY,1428435,Roma
1960,Liechtenstein,0,0,0,0,0,301,LIE,16504,Roma
1960,Lithuania,0,0,0,0,0,301,LTU,2778550,Roma
1960,Luxembourg,0,0,0,0,0,301,LUX,313970,Roma
1960,"Macao SAR, China",0,0,0,0,0,301,MAC,171456,Roma
1960,"Macedonia, FYR",1,1,0,2,24,301,MKD,1471139,Roma
1960,Madagascar,0,0,0,0,0,301,MDG,5099371,Roma
1960,Malawi,0,0,0,0,0,301,MWI,3525127,Roma
1960,Malaysia,0,0,0,0,0,301,MYS,8160975,Roma
1960,Maldives,0,0,0,0,0,301,MDV,88960,Roma
1960,Mali,0,0,0,0,0,301,MLI,5098942,Roma
1960,Malta,0,0,0,0,0,301,MLT,326550,Roma
1960,Marshall Islands,0,0,0,0,0,301,MHL,14665,Roma
1960,Mauritania,0,0,0,0,0,301,MRT,858316,Roma
1960,Mauritius,0,0,0,0,0,301,MUS,659351,Roma
1960,Mexico,0,0,1,1,44,301,MEX,38676974,Roma
1960,"Micronesia, Fed. Sts.",0,0,0,0,0,301,FSM,44539,Roma
1960,Moldova,0,0,0,0,0,301,MDA,2544000,Roma
1960,Monaco,0,0,0,0,0,301,MCO,22454,Roma
1960,Mongolia,0,0,0,0,0,301,MNG,955508,Roma
1960,Montenegro,0,0,0,0,0,301,MNE,479099,Roma
1960,Morocco,0,1,0,1,38,301,MAR,12328534,Roma
1960,Mozambique,0,0,0,0,0,301,MOZ,7647284,Roma
1960,Myanmar,0,0,0,0,0,301,MMR,21486424,Roma
1960,Namibia,0,0,0,0,0,301,NAM,602545,Roma
1960,Nepal,0,0,0,0,0,301,NPL,9544938,Roma
1960,Netherlands,0,1,2,3,22,301,NLD,11486631,Roma
1960,New Caledonia,0,0,0,0,0,301,NCL,79000,Roma
1960,New Zealand,2,0,1,3,21,301,NZL,2371800,Roma
1960,Nicaragua,0,0,0,0,0,301,NIC,1774574,Roma
1960,Niger,0,0,0,0,0,301,NER,3337141,Roma
1960,Nigeria,0,0,0,0,0,301,NGA,45211614,Roma
1960,Northern Mariana Islands,0,0,0,0,0,301,MNP,10070,Roma
1960,Norway,1,0,0,1,31,301,NOR,3581239,Roma
1960,Oman,0,0,0,0,0,301,OMN,551737,Roma
1960,Pakistan,1,0,1,2,26,301,PAK,45540594,Roma
1960,Palau,0,0,0,0,0,301,PLW,9638,Roma
1960,Panama,0,0,0,0,0,301,PAN,1136090,Roma
1960,Papua New Guinea,0,0,0,0,0,301,PNG,1966957,Roma
1960,Paraguay,0,0,0,0,0,301,PRY,1907041,Roma
1960,Peru,0,0,0,0,0,301,PER,9931518,Roma
1960,Philippines,0,0,0,0,0,301,PHL,26271731,Roma
1960,Poland,4,6,11,21,7,301,POL,29637450,Roma
1960,Portugal,0,1,0,1,34,301,PRT,8857716,Roma
1960,Puerto Rico,0,0,0,0,0,301,PRI,2358000,Roma
1960,Qatar,0,0,0,0,0,301,QAT,47316,Roma
1960,Romania,3,1,6,10,10,301,ROM,18406905,Roma
1960,Russia,0,0,0,0,0,301,RUS,119897000,Roma
1960,Rwanda,0,0,0,0,0,301,RWA,2933424,Roma
1960,Samoa,0,0,0,0,0,301,WSM,108645,Roma
1960,San Marino,0,0,0,0,0,301,SMR,15393,Roma
1960,Sao Tome and Principe,0,0,0,0,0,301,STP,64255,Roma
1960,Saudi Arabia,0,0,0,0,0,301,SAU,4072110,Roma
1960,Senegal,0,0,0,0,0,301,SEN,3177737,Roma
1960,Serbia,0,0,0,0,0,301,SRB,0,Roma
1960,Seychelles,0,0,0,0,0,301,SYC,41700,Roma
1960,Sierra Leone,0,0,0,0,0,301,SLE,2160111,Roma
1960,Singapore,0,1,0,1,36,301,SGP,1646000,Roma
1960,Sint Maarten (Dutch part),0,0,0,0,0,301,SXM,0,Roma
1960,Slovak Republic,0,0,0,0,0,301,SVK,4068095,Roma
1960,Slovenia,0,0,0,0,0,301,SVN,1584720,Roma
1960,Solomon Islands,0,0,0,0,0,301,SLB,117869,Roma
1960,Somalia,0,0,0,0,0,301,SOM,2756380,Roma
1960,South Africa,0,1,2,3,23,301,ZAF,17396000,Roma
1960,South Sudan,0,0,0,0,0,301,SSD,2955044,Roma
1960,Spain,0,0,1,1,42,301,ESP,30455000,Roma
1960,Sri Lanka,0,0,0,0,0,301,LKA,9896000,Roma
1960,St. Kitts and Nevis,0,0,0,0,0,301,KNA,51197,Roma
1960,St. Lucia,0,0,0,0,0,301,LCA,89901,Roma
1960,St. Martin (French part),0,0,0,0,0,301,MAF,4279,Roma
1960,St. Vincent and the Grenadines,0,0,0,0,0,301,VCT,80948,Roma
1960,Sudan,0,0,0,0,0,301,SDN,7527450,Roma
1960,Suriname,0,0,0,0,0,301,SUR,290137,Roma
1960,Swaziland,0,0,0,0,0,301,SWZ,349233,Roma
1960,Sweden,1,2,3,6,15,301,SWE,7484656,Roma
1960,Switzerland,0,3,3,6,16,301,CHE,5327827,Roma
1960,Syrian Arab Republic,0,0,0,0,0,301,SYR,4592777,Roma
1960,Tajikistan,0,0,0,0,0,301,TJK,2064035,Roma
1960,Tanzania,0,0,0,0,0,301,TZA,10074490,Roma
1960,Thailand,0,0,0,0,0,301,THA,27362310,Roma
1960,Timor-Leste,0,0,0,0,0,301,TMP,499681,Roma
1960,Togo,0,0,0,0,0,301,TGO,1580513,Roma
1960,Tonga,0,0,0,0,0,301,TON,61600,Roma
1960,Trinidad and Tobago,0,0,0,0,0,301,TTO,848481,Roma
1960,Tunisia,0,0,0,0,0,301,TUN,4220701,Roma
1960,Turkey,7,2,0,9,11,301,TUR,27553280,Roma
1960,Turkmenistan,0,0,0,0,0,301,TKM,1593501,Roma
1960,Turks and Caicos Islands,0,0,0,0,0,301,TCA,5724,Roma
1960,Tuvalu,0,0,0,0,0,301,TUV,6104,Roma
1960,Uganda,0,0,0,0,0,301,UGA,6788211,Roma
1960,Ukraine,0,0,0,0,0,301,UKR,42662162,Roma
1960,United Arab Emirates,0,0,0,0,0,301,ARE,89608,Roma
1960,England,2,6,12,20,8,301,GBR,52400000,Roma
1960,United States,34,21,16,71,2,301,USA,180671000,Roma
1960,Uruguay,0,0,0,0,0,301,URY,2538779,Roma
1960,Uzbekistan,0,0,0,0,0,301,UZB,8558503,Roma
1960,Vanuatu,0,0,0,0,0,301,VUT,63701,Roma
1960,"Venezuela, RB",0,0,1,1,43,301,VEN,7580281,Roma
1960,Vietnam,0,0,0,0,0,301,VNM,34743000,Roma
1960,Virgin Islands (U.S.),0,0,0,0,0,301,VIR,32000,Roma
1960,West Bank and Gaza,0,0,0,0,0,301,WBG,0,Roma
1960,"Yemen, Rep.",0,0,0,0,0,301,YEM,5099785,Roma
1960,Zambia,0,0,0,0,0,301,ZMB,3082627,Roma
1960,Zimbabwe,0,0,0,0,0,301,ZWE,3752390,Roma
1964,Afghanistan,0,0,0,0,0,339,AFG,9547131,Tokyo
1964,Albania,0,0,0,0,0,339,ALB,1822299,Tokyo
1964,Algeria,0,0,0,0,0,339,DZA,12443175,Tokyo
1964,American Samoa,0,0,0,0,0,339,ASM,22701,Tokyo
1964,Andorra,0,0,0,0,0,339,ADO,17470,Tokyo
1964,Angola,0,0,0,0,0,339,AGO,5339893,Tokyo
1964,Antigua and Barbuda,0,0,0,0,0,339,ATG,58500,Tokyo
1964,Argentina,0,1,0,1,34,339,ARG,21963952,Tokyo
1964,Armenia,0,0,0,0,0,339,ARM,2138133,Tokyo
1964,Aruba,0,0,0,0,0,339,ABW,57029,Tokyo
1964,Australia,6,2,10,18,8,339,AUS,11167000,Tokyo
1964,Austria,0,0,0,0,0,339,AUT,7223801,Tokyo
1964,Azerbaijan,0,0,0,0,0,339,AZE,4445653,Tokyo
1964,"Bahamas, The",1,0,0,1,28,339,BHS,133697,Tokyo
1964,Bahrain,0,0,0,0,0,339,BHR,182774,Tokyo
1964,Bangladesh,0,0,0,0,0,339,BGD,55503132,Tokyo
1964,Barbados,0,0,0,0,0,339,BRB,234478,Tokyo
1964,Belarus,0,0,0,0,0,339,BLR,8524224,Tokyo
1964,Belgium,2,0,1,3,23,339,BEL,9378113,Tokyo
1964,Belize,0,0,0,0,0,339,BLZ,103070,Tokyo
1964,Benin,0,0,0,0,0,339,BEN,2586362,Tokyo
1964,Bermuda,0,0,0,0,0,339,BMU,48900,Tokyo
1964,Bhutan,0,0,0,0,0,339,BTN,246388,Tokyo
1964,Bolivia,0,0,0,0,0,339,BOL,3666584,Tokyo
1964,Bosnia and Herzegovina,0,0,0,0,0,339,BIH,3503878,Tokyo
1964,Botswana,0,0,0,0,0,339,BWA,579729,Tokyo
1964,Brazil,0,0,1,1,40,339,BRA,82017016,Tokyo
1964,Brunei Darussalam,0,0,0,0,0,339,BRN,97924,Tokyo
1964,Bulgaria,3,5,2,10,13,339,BGR,8144340,Tokyo
1964,Burkina Faso,0,0,0,0,0,339,BFA,5098892,Tokyo
1964,Burundi,0,0,0,0,0,339,BDI,3011957,Tokyo
1964,Cambodia,0,0,0,0,0,339,KHM,6327099,Tokyo
1964,Cameroon,0,0,0,0,0,339,CMR,5850454,Tokyo
1964,Canada,1,2,1,4,21,339,CAN,19325000,Tokyo
1964,Cape Verde,0,0,0,0,0,339,CPV,235189,Tokyo
1964,Cayman Islands,0,0,0,0,0,339,CYM,8299,Tokyo
1964,Central African Republic,0,0,0,0,0,339,CAF,1616515,Tokyo
1964,Chad,0,0,0,0,0,339,TCD,3247798,Tokyo
1964,Channel Islands,0,0,0,0,0,339,CHI,113778,Tokyo
1964,Chile,0,0,0,0,0,339,CHL,8455039,Tokyo
1964,China,0,0,0,0,0,339,CHN,698355000,Tokyo
1964,Colombia,0,0,0,0,0,339,COL,18022435,Tokyo
1964,Comoros,0,0,0,0,0,339,COM,204150,Tokyo
1964,"Congo, Dem. Rep.",0,0,0,0,0,339,ZAR,16903899,Tokyo
1964,"Congo, Rep.",0,0,0,0,0,339,COG,1126573,Tokyo
1964,Costa Rica,0,0,0,0,0,339,CRI,1532828,Tokyo
1964,Cote d'Ivoire,0,0,0,0,0,339,CIV,4049675,Tokyo
1964,Croatia,0,0,0,0,0,339,HRV,4259680,Tokyo
1964,Cuba,0,1,0,1,33,339,CUB,7787144,Tokyo
1964,Curacao,0,0,0,0,0,339,CUW,0,Tokyo
1964,Cyprus,0,0,0,0,0,339,CYP,578629,Tokyo
1964,Czech Republic,0,0,0,0,0,339,CZE,9727804,Tokyo
1964,Denmark,2,1,3,6,17,339,DNK,4722072,Tokyo
1964,Djibouti,0,0,0,0,0,339,DJI,107584,Tokyo
1964,Dominica,0,0,0,0,0,339,DMA,63921,Tokyo
1964,Dominican Republic,0,0,0,0,0,339,DOM,3778110,Tokyo
1964,Ecuador,0,0,0,0,0,339,ECU,5063645,Tokyo
1964,"Egypt, Arab Rep.",0,0,0,0,0,339,EGY,31241836,Tokyo
1964,El Salvador,0,0,0,0,0,339,SLV,3144962,Tokyo
1964,Equatorial Guinea,0,0,0,0,0,339,GNQ,264743,Tokyo
1964,Eritrea,0,0,0,0,0,339,ERI,1546225,Tokyo
1964,Estonia,0,0,0,0,0,339,EST,1277000,Tokyo
1964,Ethiopia,1,0,0,1,30,339,ETH,24396981,Tokyo
1964,Faeroe Islands,0,0,0,0,0,339,FRO,35946,Tokyo
1964,Fiji,0,0,0,0,0,339,FJI,450452,Tokyo
1964,Finland,3,0,2,5,18,339,FIN,4548543,Tokyo
1964,France,1,8,6,15,10,339,FRA,49361165,Tokyo
1964,French Polynesia,0,0,0,0,0,339,PYF,90132,Tokyo
1964,Gabon,0,0,0,0,0,339,GAB,523236,Tokyo
1964,"Gambia, The",0,0,0,0,0,339,GMB,394552,Tokyo
1964,Georgia,0,0,0,0,0,339,GEO,3870300,Tokyo
1964,Germany,10,22,18,50,3,339,DEU,75318337,Tokyo
1964,Ghana,0,0,1,1,38,339,GHA,7513510,Tokyo
1964,Greece,0,0,0,0,0,339,GRC,8510429,Tokyo
1964,Greenland,0,0,0,0,0,339,GRL,37600,Tokyo
1964,Grenada,0,0,0,0,0,339,GRD,94066,Tokyo
1964,Guam,0,0,0,0,0,339,GUM,73048,Tokyo
1964,Guatemala,0,0,0,0,0,339,GTM,4610494,Tokyo
1964,Guinea,0,0,0,0,0,339,GIN,3809929,Tokyo
1964,Guinea-Bissau,0,0,0,0,0,339,GNB,656056,Tokyo
1964,Guyana,0,0,0,0,0,339,GUY,623794,Tokyo
1964,Haiti,0,0,0,0,0,339,HTI,4190472,Tokyo
1964,Honduras,0,0,0,0,0,339,HND,2282764,Tokyo
1964,"Hong Kong SAR, China",0,0,0,0,0,339,HKG,3504600,Tokyo
1964,Hungary,10,7,5,22,7,339,HUN,10119835,Tokyo
1964,Iceland,0,0,0,0,0,339,ISL,188983,Tokyo
1964,India,1,0,0,1,29,339,IND,487607406,Tokyo
1964,Indonesia,0,0,0,0,0,339,IDN,97828538,Tokyo
1964,"Iran, Islamic Rep.",0,0,2,2,27,339,IRN,24373188,Tokyo
1964,Iraq,0,0,0,0,0,339,IRQ,8122200,Tokyo
1964,Ireland,0,0,1,1,37,339,IRL,2866550,Tokyo
1964,Isle of Man,0,0,0,0,0,339,IMY,49818,Tokyo
1964,Israel,0,0,0,0,0,339,ISR,2475000,Tokyo
1964,Italy,10,10,7,27,5,339,ITA,51675350,Tokyo
1964,Jamaica,0,0,0,0,0,339,JAM,1734763,Tokyo
1964,Japan,16,5,8,29,4,339,JPN,97826000,Tokyo
1964,Jordan,0,0,0,0,0,339,JOR,1060998,Tokyo
1964,Kazakhstan,0,0,0,0,0,339,KAZ,11577537,Tokyo
1964,Kenya,0,0,1,1,41,339,KEN,9200158,Tokyo
1964,Kiribati,0,0,0,0,0,339,KIR,36789,Tokyo
1964,"Korea, Dem. Rep.",0,0,0,0,0,339,PRK,12282423,Tokyo
1964,"Korea, Rep.",0,2,1,3,24,339,KOR,27836904,Tokyo
1964,Kosovo,0,0,0,0,0,339,KSV,1050000,Tokyo
1964,Kuwait,0,0,0,0,0,339,KWT,431404,Tokyo
1964,Kyrgyz Republic,0,0,0,0,0,339,KGZ,2495300,Tokyo
1964,Lao PDR,0,0,0,0,0,339,LAO,2325343,Tokyo
1964,Latvia,0,0,0,0,0,339,LVA,2240623,Tokyo
1964,Lebanon,0,0,0,0,0,339,LBN,2041212,Tokyo
1964,Lesotho,0,0,0,0,0,339,LSO,915473,Tokyo
1964,Liberia,0,0,0,0,0,339,LBR,1224094,Tokyo
1964,Libya,0,0,0,0,0,339,LBY,1648635,Tokyo
1964,Liechtenstein,0,0,0,0,0,339,LIE,18170,Tokyo
1964,Lithuania,0,0,0,0,0,339,LTU,2935200,Tokyo
1964,Luxembourg,0,0,0,0,0,339,LUX,327750,Tokyo
1964,"Macao SAR, China",0,0,0,0,0,339,MAC,197523,Tokyo
1964,"Macedonia, FYR",2,1,2,5,20,339,MKD,1556150,Tokyo
1964,Madagascar,0,0,0,0,0,339,MDG,5625401,Tokyo
1964,Malawi,0,0,0,0,0,339,MWI,3877229,Tokyo
1964,Malaysia,0,0,0,0,0,339,MYS,9287442,Tokyo
1964,Maldives,0,0,0,0,0,339,MDV,98899,Tokyo
1964,Mali,0,0,0,0,0,339,MLI,5315835,Tokyo
1964,Malta,0,0,0,0,0,339,MLT,321250,Tokyo
1964,Marshall Islands,0,0,0,0,0,339,MHL,16702,Tokyo
1964,Mauritania,0,0,0,0,0,339,MRT,963865,Tokyo
1964,Mauritius,0,0,0,0,0,339,MUS,736381,Tokyo
1964,Mexico,0,0,1,1,35,339,MEX,43931398,Tokyo
1964,"Micronesia, Fed. Sts.",0,0,0,0,0,339,FSM,50483,Tokyo
1964,Moldova,0,0,0,0,0,339,MDA,2774000,Tokyo
1964,Monaco,0,0,0,0,0,339,MCO,23237,Tokyo
1964,Mongolia,0,0,0,0,0,339,MNG,1074511,Tokyo
1964,Montenegro,0,0,0,0,0,339,MNE,501813,Tokyo
1964,Morocco,0,0,0,0,0,339,MAR,13737160,Tokyo
1964,Mozambique,0,0,0,0,0,339,MOZ,8296721,Tokyo
1964,Myanmar,0,0,0,0,0,339,MMR,23471163,Tokyo
